time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
1.3200000000000007,-0.362846619478,0.215102397866,12.1428830306,0.0742631741295,0.0915562073267,0.0,-0.769314227301,0.535311693014,3.2354776942,0.025161999187,-0.0324534598995,0.0,473.45680642130134,472.055365852932,471.19964658749393,471.9203112959137
1.3800000000000008,-0.410934970401,0.248782721186,12.340287247,0.0761482215121,0.0897899958941,0.0,-0.833424247474,0.587539666829,3.34432029185,0.0171443267817,-0.0288411348406,0.0,451.6513013730462,451.94223555654645,451.7715201035536,451.1245904590385
1.4400000000000008,-0.4626306873,0.285455539331,12.5419134944,0.0773959144609,0.0887048428025,0.0,-0.889676884567,0.634984240851,3.37643228332,0.0212096394104,-0.0389226304576,0.0,428.8187135622365,427.9609907270471,427.1203875664917,427.46693068034335
1.5000000000000009,-0.51772272827,0.325033102572,12.7459032188,0.0789946576633,0.0879695116806,0.0,-0.946641428429,0.684406672427,3.42305126375,0.0136393418439,-0.0262144037951,0.0,432.23712123202483,433.30627824196847,433.24930036487393,432.61226625842295
1.560000000000001,-0.576838485844,0.368128735029,12.9589149073,0.0863098284638,0.102027381682,0.0,-1.02550971514,0.752975528005,3.67623158321,-0.0155080172796,0.015911425643,0.0,493.94440578043907,497.0414286350375,497.4309436664417,495.291798482374
1.620000000000001,-0.640100255363,0.414748996621,13.1784471448,0.0905213128205,0.103869665564,0.0,-1.08339832676,0.801357490966,3.64153352711,0.00816117257817,0.00432142266672,0.0,408.9529654710787,407.91911630987937,407.37895745932116,409.49016119397345
1.680000000000001,-0.707499208549,0.464897738277,13.4018520941,0.0975314360175,0.107012859238,0.0,-1.16351542101,0.870952859275,3.80458578908,0.0349592433792,0.0217630211221,0.0,471.67444029487837,473.01947217625883,470.212784381406,472.2842943954045
1.740000000000001,-0.779056045023,0.518709071879,13.6283938831,0.0996520174199,0.10831694329,0.0,-1.22184947751,0.922931084552,3.74692806847,0.0317087962175,0.0216749334497,0.0,402.34285840055514,402.3349456832017,401.78117152708666,401.4869384766365
1.8000000000000012,-0.854509247503,0.576003869431,13.8548012138,0.101555568699,0.111315910762,0.0,-1.29354893062,0.98703722402,3.79969105152,0.031758918475,0.00614810783021,0.0,439.8777428559994,438.5899039284592,438.43714627046484,438.44168697447583
1.8600000000000012,-0.934786355745,0.637628774558,14.0885400554,0.109106517122,0.11179955816,0.0,-1.3823547566,1.06788350995,3.99076039627,0.0566142307901,0.00104800171526,0.0,482.44520869480397,482.0598695404236,480.6727615198618,482.55353239519854
1.9200000000000013,-1.01982949041,0.703700195521,14.3286116614,0.112561792163,0.112382050894,0.0,-1.45247123557,1.13478371979,4.0114452877,0.0525067958955,0.00783512800574,0.0,430.0341592945009,430.6086857288838,431.54792785512024,431.20320418288986
1.9800000000000013,-1.10967259894,0.774385058379,14.5746590739,0.115947539401,0.121256279754,0.0,-1.54327119079,1.22165361787,4.1891943378,0.0458584512357,-0.025144301251,0.0,482.51060170291123,480.01422727208256,479.3206779564452,478.81652089751714
2.0400000000000014,-1.20492810751,0.850148265621,14.8295767139,0.119697476498,0.12410300876,0.0,-1.63219310687,1.30408320437,4.30741860604,0.0556696379005,-0.0492374033052,0.0,465.0664612257955,463.1748969544867,463.7485163231874,464.51999476570256
